'Wijziging;Project;ID'	'Wijziging;ID'	'Wijziging;Korte omschrijving'	'Wijziging;Status'	'Wijziging;Categorie'	'ID'	'Korte omschrijving'	'Status'
'1.778'	'71.005'	'EDS DTS - Implementatie SharePoint componenten'	'Geaccepteerd'	'CAT1'	'774.324'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'71.006'	'EDS DTS - Implementatie Product catalog update script'	'Geaccepteerd'	'CAT1'	'774.352'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'71.006'	'EDS DTS - Implementatie Product catalog update script'	'Geaccepteerd'	'CAT1'	'774.351'	'20 AP-Model Bouw'	'Is uitgevoerd'
'1.778'	'71.006'	'EDS DTS - Implementatie Product catalog update script'	'Geaccepteerd'	'CAT1'	'774.350'	'40 AP-Model Implementeren op acceptatie '	'Is uitgevoerd'
'1.778'	'71.006'	'EDS DTS - Implementatie Product catalog update script'	'Geaccepteerd'	'CAT1'	'774.349'	'45 AP-Model GAT test'	'Is uitgevoerd'
'1.778'	'71.006'	'EDS DTS - Implementatie Product catalog update script'	'Geaccepteerd'	'CAT1'	'774.348'	'50 AP-Model Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.006'	'EDS DTS - Implementatie Product catalog update script'	'Geaccepteerd'	'CAT1'	'774.347'	'60 AP-Model Implementeren op productie'	'In uitvoering'
'1.778'	'71.006'	'EDS DTS - Implementatie Product catalog update script'	'Geaccepteerd'	'CAT1'	'774.346'	'80 AP-Model  Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'71.006'	'EDS DTS - Implementatie Product catalog update script'	'Geaccepteerd'	'CAT1'	'774.345'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.006'	'EDS DTS - Implementatie Product catalog update script'	'Geaccepteerd'	'CAT1'	'774.344'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'71.041'	'Van WebHosting platform diensten de presentatie (digitale diensten zone) webfarm toegang geven tot smbc0033 (''onderlangs'').'	'In uitvoering'	'CAT0'	'774.623'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'71.041'	'Van WebHosting platform diensten de presentatie (digitale diensten zone) webfarm toegang geven tot smbc0033 (''onderlangs'').'	'In uitvoering'	'CAT0'	'774.622'	'20 AP-Model Bouw'	'Is uitgevoerd'
'1.778'	'71.041'	'Van WebHosting platform diensten de presentatie (digitale diensten zone) webfarm toegang geven tot smbc0033 (''onderlangs'').'	'In uitvoering'	'CAT0'	'774.621'	'40 AP-Model Implementeren op acceptatie '	'In uitvoering'
'1.778'	'71.041'	'Van WebHosting platform diensten de presentatie (digitale diensten zone) webfarm toegang geven tot smbc0033 (''onderlangs'').'	'In uitvoering'	'CAT0'	'774.620'	'45 AP-Model GAT test'	'Wacht op uitvoering'
'1.778'	'71.041'	'Van WebHosting platform diensten de presentatie (digitale diensten zone) webfarm toegang geven tot smbc0033 (''onderlangs'').'	'In uitvoering'	'CAT0'	'774.619'	'50 AP-Model Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'71.041'	'Van WebHosting platform diensten de presentatie (digitale diensten zone) webfarm toegang geven tot smbc0033 (''onderlangs'').'	'In uitvoering'	'CAT0'	'774.618'	'60 AP-Model Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'71.041'	'Van WebHosting platform diensten de presentatie (digitale diensten zone) webfarm toegang geven tot smbc0033 (''onderlangs'').'	'In uitvoering'	'CAT0'	'774.617'	'80 AP-Model  Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'71.041'	'Van WebHosting platform diensten de presentatie (digitale diensten zone) webfarm toegang geven tot smbc0033 (''onderlangs'').'	'In uitvoering'	'CAT0'	'774.616'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.041'	'Van WebHosting platform diensten de presentatie (digitale diensten zone) webfarm toegang geven tot smbc0033 (''onderlangs'').'	'In uitvoering'	'CAT0'	'774.615'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'71.047'	'EDS RBCZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.683'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.047'	'EDS RBCZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.682'	'50 Verkort Vrijgave wijziging'	'In uitvoering'
'1.778'	'71.047'	'EDS RBCZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.681'	'60 Verkort model Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'71.047'	'EDS RBCZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.680'	'80 Verkort model Acceptatie vd wijziging'	'Wacht op uitvoering'
'1.778'	'71.047'	'EDS RBCZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.679'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.047'	'EDS RBCZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.678'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.048'	'EDS OVIZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.700'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.048'	'EDS OVIZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.699'	'50 Verkort Vrijgave wijziging'	'In uitvoering'
'1.778'	'71.048'	'EDS OVIZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.698'	'60 Verkort model Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'71.048'	'EDS OVIZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.697'	'80 Verkort model Acceptatie vd wijziging'	'Wacht op uitvoering'
'1.778'	'71.048'	'EDS OVIZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.696'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.048'	'EDS OVIZ - ADFS rule aanmaken op AP omgeving ivm C# migratie'	'In uitvoering'	'CAT1'	'774.695'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.051'	'toekennen autorisaties account'	'Geaccepteerd'	'CAT1'	'774.724'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.051'	'toekennen autorisaties account'	'Geaccepteerd'	'CAT1'	'774.723'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.051'	'toekennen autorisaties account'	'Geaccepteerd'	'CAT1'	'774.722'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'71.051'	'toekennen autorisaties account'	'Geaccepteerd'	'CAT1'	'774.721'	'80 Verkort model Acceptatie vd wijziging'	'In uitvoering'
'1.778'	'71.051'	'toekennen autorisaties account'	'Geaccepteerd'	'CAT1'	'774.720'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.051'	'toekennen autorisaties account'	'Geaccepteerd'	'CAT1'	'774.719'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.052'	'EDS DTS - autorisatie: toevoegen role ?ctlg_CatalogWriterRole?  aan account  zzedsruntimesvc2 op A en P'	'Geaccepteerd'	'CAT1'	'774.741'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.052'	'EDS DTS - autorisatie: toevoegen role ?ctlg_CatalogWriterRole?  aan account  zzedsruntimesvc2 op A en P'	'Geaccepteerd'	'CAT1'	'774.740'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.052'	'EDS DTS - autorisatie: toevoegen role ?ctlg_CatalogWriterRole?  aan account  zzedsruntimesvc2 op A en P'	'Geaccepteerd'	'CAT1'	'774.739'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'71.052'	'EDS DTS - autorisatie: toevoegen role ?ctlg_CatalogWriterRole?  aan account  zzedsruntimesvc2 op A en P'	'Geaccepteerd'	'CAT1'	'774.738'	'80 Verkort model Acceptatie vd wijziging'	'In uitvoering'
'1.778'	'71.052'	'EDS DTS - autorisatie: toevoegen role ?ctlg_CatalogWriterRole?  aan account  zzedsruntimesvc2 op A en P'	'Geaccepteerd'	'CAT1'	'774.737'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.052'	'EDS DTS - autorisatie: toevoegen role ?ctlg_CatalogWriterRole?  aan account  zzedsruntimesvc2 op A en P'	'Geaccepteerd'	'CAT1'	'774.736'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.194'	'Verzoek toegang instellen tot VIP024 (A en P omgeving), poort 80'	'In uitvoering'	'CAT0'	'776.338'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'71.194'	'Verzoek toegang instellen tot VIP024 (A en P omgeving), poort 80'	'In uitvoering'	'CAT0'	'776.337'	'20 AP-Model Bouw'	'Is uitgevoerd'
'1.778'	'71.194'	'Verzoek toegang instellen tot VIP024 (A en P omgeving), poort 80'	'In uitvoering'	'CAT0'	'776.336'	'40 AP-Model Implementeren op acceptatie '	'Is uitgevoerd'
'1.778'	'71.194'	'Verzoek toegang instellen tot VIP024 (A en P omgeving), poort 80'	'In uitvoering'	'CAT0'	'776.335'	'45 AP-Model GAT test'	'In uitvoering'
'1.778'	'71.194'	'Verzoek toegang instellen tot VIP024 (A en P omgeving), poort 80'	'In uitvoering'	'CAT0'	'776.334'	'50 AP-Model Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'71.194'	'Verzoek toegang instellen tot VIP024 (A en P omgeving), poort 80'	'In uitvoering'	'CAT0'	'776.333'	'60 AP-Model Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'71.194'	'Verzoek toegang instellen tot VIP024 (A en P omgeving), poort 80'	'In uitvoering'	'CAT0'	'776.332'	'80 AP-Model  Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'71.194'	'Verzoek toegang instellen tot VIP024 (A en P omgeving), poort 80'	'In uitvoering'	'CAT0'	'776.331'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.194'	'Verzoek toegang instellen tot VIP024 (A en P omgeving), poort 80'	'In uitvoering'	'CAT0'	'776.330'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'71.264'	'NPR:XSB service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie XSB201210'	'Geaccepteerd'	'CAT1'	'777.154'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.264'	'NPR:XSB service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie XSB201210'	'Geaccepteerd'	'CAT1'	'777.153'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.264'	'NPR:XSB service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie XSB201210'	'Geaccepteerd'	'CAT1'	'777.152'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'71.264'	'NPR:XSB service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie XSB201210'	'Geaccepteerd'	'CAT1'	'777.151'	'80 Verkort model Acceptatie vd wijziging'	'In uitvoering'
'1.778'	'71.264'	'NPR:XSB service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie XSB201210'	'Geaccepteerd'	'CAT1'	'777.150'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.264'	'NPR:XSB service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie XSB201210'	'Geaccepteerd'	'CAT1'	'777.149'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.265'	'NPR: XSB srvice aanmaken/aanpassen DNS entries.'	'Geaccepteerd'	'CAT0'	'777.171'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.265'	'NPR: XSB srvice aanmaken/aanpassen DNS entries.'	'Geaccepteerd'	'CAT0'	'777.170'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.265'	'NPR: XSB srvice aanmaken/aanpassen DNS entries.'	'Geaccepteerd'	'CAT0'	'777.169'	'60 Verkort model Implementeren op productie'	'In uitvoering'
'1.778'	'71.265'	'NPR: XSB srvice aanmaken/aanpassen DNS entries.'	'Geaccepteerd'	'CAT0'	'777.168'	'80 Verkort model Acceptatie vd wijziging'	'Wacht op uitvoering'
'1.778'	'71.265'	'NPR: XSB srvice aanmaken/aanpassen DNS entries.'	'Geaccepteerd'	'CAT0'	'777.167'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.265'	'NPR: XSB srvice aanmaken/aanpassen DNS entries.'	'Geaccepteerd'	'CAT0'	'777.166'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.266'	'NPR:Geo service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie Geo201210'	'Geaccepteerd'	'CAT1'	'777.188'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.266'	'NPR:Geo service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie Geo201210'	'Geaccepteerd'	'CAT1'	'777.187'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.266'	'NPR:Geo service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie Geo201210'	'Geaccepteerd'	'CAT1'	'777.186'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'71.266'	'NPR:Geo service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie Geo201210'	'Geaccepteerd'	'CAT1'	'777.185'	'80 Verkort model Acceptatie vd wijziging'	'In uitvoering'
'1.778'	'71.266'	'NPR:Geo service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie Geo201210'	'Geaccepteerd'	'CAT1'	'777.184'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.266'	'NPR:Geo service OTAP serviceaccounts aanmaken voor C# 4.5 applicatie Geo201210'	'Geaccepteerd'	'CAT1'	'777.183'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.318'	'Aanmaken DNS voor OT domein'	'Geaccepteerd'	'CAT0'	'777.792'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.318'	'Aanmaken DNS voor OT domein'	'Geaccepteerd'	'CAT0'	'777.791'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.318'	'Aanmaken DNS voor OT domein'	'Geaccepteerd'	'CAT0'	'777.790'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'71.318'	'Aanmaken DNS voor OT domein'	'Geaccepteerd'	'CAT0'	'777.789'	'80 Verkort model Acceptatie vd wijziging'	'In uitvoering'
'1.778'	'71.318'	'Aanmaken DNS voor OT domein'	'Geaccepteerd'	'CAT0'	'777.788'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.318'	'Aanmaken DNS voor OT domein'	'Geaccepteerd'	'CAT0'	'777.787'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.349'	'Aanpassen ACL op VIP028(-o).ot.tld'	'Geaccepteerd'	'CAT0'	'778.050'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.349'	'Aanpassen ACL op VIP028(-o).ot.tld'	'Geaccepteerd'	'CAT0'	'778.049'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.349'	'Aanpassen ACL op VIP028(-o).ot.tld'	'Geaccepteerd'	'CAT0'	'778.048'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'71.349'	'Aanpassen ACL op VIP028(-o).ot.tld'	'Geaccepteerd'	'CAT0'	'778.047'	'80 Verkort model Acceptatie vd wijziging'	'Is uitgevoerd'
'1.778'	'71.349'	'Aanpassen ACL op VIP028(-o).ot.tld'	'Geaccepteerd'	'CAT0'	'778.046'	'90 Verkort model Bijwerken CMDB'	'In uitvoering'
'1.778'	'71.349'	'Aanpassen ACL op VIP028(-o).ot.tld'	'Geaccepteerd'	'CAT0'	'778.045'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.718'	'VRD Beheer: toevoegen functionaliteit kenteken generator'	'In uitvoering'	'CAT1'	'781.797'	'10 OTAP Intake'	'Is uitgevoerd'
'1.778'	'71.718'	'VRD Beheer: toevoegen functionaliteit kenteken generator'	'In uitvoering'	'CAT1'	'781.796'	'20 OTAP Bouw'	'In uitvoering'
'1.778'	'71.718'	'VRD Beheer: toevoegen functionaliteit kenteken generator'	'In uitvoering'	'CAT1'	'781.795'	'30 OTAP Implementeren op test'	'Wacht op uitvoering'
'1.778'	'71.718'	'VRD Beheer: toevoegen functionaliteit kenteken generator'	'In uitvoering'	'CAT1'	'781.794'	'35 OTAP Functionele test'	'Wacht op uitvoering'
'1.778'	'71.718'	'VRD Beheer: toevoegen functionaliteit kenteken generator'	'In uitvoering'	'CAT1'	'781.793'	'40 OTAP Implementeren op acceptatie'	'Wacht op uitvoering'
'1.778'	'71.718'	'VRD Beheer: toevoegen functionaliteit kenteken generator'	'In uitvoering'	'CAT1'	'781.792'	'45 OTAP GAT test'	'Wacht op uitvoering'
'1.778'	'71.718'	'VRD Beheer: toevoegen functionaliteit kenteken generator'	'In uitvoering'	'CAT1'	'781.791'	'50 OTAP Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'71.718'	'VRD Beheer: toevoegen functionaliteit kenteken generator'	'In uitvoering'	'CAT1'	'781.790'	'60 OTAP Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'71.718'	'VRD Beheer: toevoegen functionaliteit kenteken generator'	'In uitvoering'	'CAT1'	'781.789'	'80 OTAP Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'71.718'	'VRD Beheer: toevoegen functionaliteit kenteken generator'	'In uitvoering'	'CAT1'	'781.788'	'90 OTAP Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.718'	'VRD Beheer: toevoegen functionaliteit kenteken generator'	'In uitvoering'	'CAT1'	'781.787'	'99 OTAP Evalueren van de wijziging'	'Wacht op uitvoering'
'1.778'	'71.749'	'Powershell 4 op het WebHosting platform beschikbaar stellen.
de machines RDW49001 t/m RDW49009 en RDW49030 t/m RDW49033
'	'Geaccepteerd'	'CAT1'	'782.136'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.749'	'Powershell 4 op het WebHosting platform beschikbaar stellen.
de machines RDW49001 t/m RDW49009 en RDW49030 t/m RDW49033
'	'Geaccepteerd'	'CAT1'	'782.135'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.749'	'Powershell 4 op het WebHosting platform beschikbaar stellen.
de machines RDW49001 t/m RDW49009 en RDW49030 t/m RDW49033
'	'Geaccepteerd'	'CAT1'	'782.134'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'71.749'	'Powershell 4 op het WebHosting platform beschikbaar stellen.
de machines RDW49001 t/m RDW49009 en RDW49030 t/m RDW49033
'	'Geaccepteerd'	'CAT1'	'782.133'	'80 Verkort model Acceptatie vd wijziging'	'In uitvoering'
'1.778'	'71.749'	'Powershell 4 op het WebHosting platform beschikbaar stellen.
de machines RDW49001 t/m RDW49009 en RDW49030 t/m RDW49033
'	'Geaccepteerd'	'CAT1'	'782.132'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.749'	'Powershell 4 op het WebHosting platform beschikbaar stellen.
de machines RDW49001 t/m RDW49009 en RDW49030 t/m RDW49033
'	'Geaccepteerd'	'CAT1'	'782.131'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.750'	'In OT, GATDIENSTEN en DIENSTEN domein rechten op serviceaccounts inrichten voor one-touch deploy.
Dit om tijdens de installatie serviceaccounts aan te maken of ww te resetten.
Rechten worden uitgedeeld aan de groep WebInstaller.'	'Geaccepteerd'	'CAT1'	'782.156'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'71.750'	'In OT, GATDIENSTEN en DIENSTEN domein rechten op serviceaccounts inrichten voor one-touch deploy.
Dit om tijdens de installatie serviceaccounts aan te maken of ww te resetten.
Rechten worden uitgedeeld aan de groep WebInstaller.'	'Geaccepteerd'	'CAT1'	'782.155'	'20 AP-Model Bouw'	'Is uitgevoerd'
'1.778'	'71.750'	'In OT, GATDIENSTEN en DIENSTEN domein rechten op serviceaccounts inrichten voor one-touch deploy.
Dit om tijdens de installatie serviceaccounts aan te maken of ww te resetten.
Rechten worden uitgedeeld aan de groep WebInstaller.'	'Geaccepteerd'	'CAT1'	'782.154'	'40 AP-Model Implementeren op acceptatie '	'Is uitgevoerd'
'1.778'	'71.750'	'In OT, GATDIENSTEN en DIENSTEN domein rechten op serviceaccounts inrichten voor one-touch deploy.
Dit om tijdens de installatie serviceaccounts aan te maken of ww te resetten.
Rechten worden uitgedeeld aan de groep WebInstaller.'	'Geaccepteerd'	'CAT1'	'782.153'	'45 AP-Model GAT test'	'Is uitgevoerd'
'1.778'	'71.750'	'In OT, GATDIENSTEN en DIENSTEN domein rechten op serviceaccounts inrichten voor one-touch deploy.
Dit om tijdens de installatie serviceaccounts aan te maken of ww te resetten.
Rechten worden uitgedeeld aan de groep WebInstaller.'	'Geaccepteerd'	'CAT1'	'782.152'	'50 AP-Model Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.750'	'In OT, GATDIENSTEN en DIENSTEN domein rechten op serviceaccounts inrichten voor one-touch deploy.
Dit om tijdens de installatie serviceaccounts aan te maken of ww te resetten.
Rechten worden uitgedeeld aan de groep WebInstaller.'	'Geaccepteerd'	'CAT1'	'782.151'	'60 AP-Model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'71.750'	'In OT, GATDIENSTEN en DIENSTEN domein rechten op serviceaccounts inrichten voor one-touch deploy.
Dit om tijdens de installatie serviceaccounts aan te maken of ww te resetten.
Rechten worden uitgedeeld aan de groep WebInstaller.'	'Geaccepteerd'	'CAT1'	'782.150'	'80 AP-Model  Accepteren van de wijziging'	'In uitvoering'
'1.778'	'71.750'	'In OT, GATDIENSTEN en DIENSTEN domein rechten op serviceaccounts inrichten voor one-touch deploy.
Dit om tijdens de installatie serviceaccounts aan te maken of ww te resetten.
Rechten worden uitgedeeld aan de groep WebInstaller.'	'Geaccepteerd'	'CAT1'	'782.149'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.750'	'In OT, GATDIENSTEN en DIENSTEN domein rechten op serviceaccounts inrichten voor one-touch deploy.
Dit om tijdens de installatie serviceaccounts aan te maken of ww te resetten.
Rechten worden uitgedeeld aan de groep WebInstaller.'	'Geaccepteerd'	'CAT1'	'782.148'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'71.763'	'toekennen autorisaties account
'	'Geaccepteerd'	'CAT1'	'782.312'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.763'	'toekennen autorisaties account
'	'Geaccepteerd'	'CAT1'	'782.311'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.763'	'toekennen autorisaties account
'	'Geaccepteerd'	'CAT1'	'782.310'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'71.763'	'toekennen autorisaties account
'	'Geaccepteerd'	'CAT1'	'782.309'	'80 Verkort model Acceptatie vd wijziging'	'In uitvoering'
'1.778'	'71.763'	'toekennen autorisaties account
'	'Geaccepteerd'	'CAT1'	'782.308'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.763'	'toekennen autorisaties account
'	'Geaccepteerd'	'CAT1'	'782.307'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.827'	'CROS: Aanmaken zzCros-a'	'In uitvoering'	'CAT1'	'783.096'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'71.827'	'CROS: Aanmaken zzCros-a'	'In uitvoering'	'CAT1'	'783.095'	'50 Verkort Vrijgave wijziging'	'In uitvoering'
'1.778'	'71.827'	'CROS: Aanmaken zzCros-a'	'In uitvoering'	'CAT1'	'783.094'	'60 Verkort model Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'71.827'	'CROS: Aanmaken zzCros-a'	'In uitvoering'	'CAT1'	'783.093'	'80 Verkort model Acceptatie vd wijziging'	'Wacht op uitvoering'
'1.778'	'71.827'	'CROS: Aanmaken zzCros-a'	'In uitvoering'	'CAT1'	'783.092'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.827'	'CROS: Aanmaken zzCros-a'	'In uitvoering'	'CAT1'	'783.091'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.841'	'Cros: Installatie van de naar .net 4.5 gemigreerde services en aanmaken application pools:
'	'In uitvoering'	'CAT1'	'783.122'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'71.841'	'Cros: Installatie van de naar .net 4.5 gemigreerde services en aanmaken application pools:
'	'In uitvoering'	'CAT1'	'783.121'	'20 AP-Model Bouw'	'In uitvoering'
'1.778'	'71.841'	'Cros: Installatie van de naar .net 4.5 gemigreerde services en aanmaken application pools:
'	'In uitvoering'	'CAT1'	'783.120'	'40 AP-Model Implementeren op acceptatie '	'Wacht op uitvoering'
'1.778'	'71.841'	'Cros: Installatie van de naar .net 4.5 gemigreerde services en aanmaken application pools:
'	'In uitvoering'	'CAT1'	'783.119'	'45 AP-Model GAT test'	'Wacht op uitvoering'
'1.778'	'71.841'	'Cros: Installatie van de naar .net 4.5 gemigreerde services en aanmaken application pools:
'	'In uitvoering'	'CAT1'	'783.118'	'50 AP-Model Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'71.841'	'Cros: Installatie van de naar .net 4.5 gemigreerde services en aanmaken application pools:
'	'In uitvoering'	'CAT1'	'783.117'	'60 AP-Model Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'71.841'	'Cros: Installatie van de naar .net 4.5 gemigreerde services en aanmaken application pools:
'	'In uitvoering'	'CAT1'	'783.116'	'80 AP-Model  Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'71.841'	'Cros: Installatie van de naar .net 4.5 gemigreerde services en aanmaken application pools:
'	'In uitvoering'	'CAT1'	'783.115'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.841'	'Cros: Installatie van de naar .net 4.5 gemigreerde services en aanmaken application pools:
'	'In uitvoering'	'CAT1'	'783.114'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'71.849'	'Open zetten SMB-koppeling vanuit OT, GATDIENSTEN en DIENSTEN naar de TFS.'	'Geregistreerd'	'CAT1'	'783.208'	'10 Verkort model Intake'	'In uitvoering'
'1.778'	'71.849'	'Open zetten SMB-koppeling vanuit OT, GATDIENSTEN en DIENSTEN naar de TFS.'	'Geregistreerd'	'CAT1'	'783.207'	'50 Verkort Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'71.849'	'Open zetten SMB-koppeling vanuit OT, GATDIENSTEN en DIENSTEN naar de TFS.'	'Geregistreerd'	'CAT1'	'783.206'	'60 Verkort model Implementeren op productie'	'Wacht op uitvoering'
